"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1481","Tourist landslide in #Catalonia after turning its back on its three main issuing markets https://t.co/cXvyDjF28U",FALSE,0,NA,2017-11-30 10:26:20,FALSE,NA,"936179580532133889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xurde0o",0,FALSE,FALSE,NA,NA
"1482","RT @ActivistPost: Catalonia Violence a Graphic Reminder that Statism is Violence #catalonia #wakingtimes https://t.co/axRNQmDBNb",FALSE,0,NA,2017-11-30 10:25:46,FALSE,NA,"936179441323016194",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rpkenn",26,TRUE,FALSE,NA,NA
"1483","RT @Liquid_Borders: Madrid looks set to try and re-centralise Spain &amp; curtail autonomy powers. After #Catalonia, the #Basques will be in th…",FALSE,0,NA,2017-11-30 10:23:51,FALSE,NA,"936178956415438850",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",5,TRUE,FALSE,NA,NA
"1484","RT @Liquid_Borders: Madrid looks set to try and re-centralise Spain &amp; curtail autonomy powers. After #Catalonia, the #Basques will be in th…",FALSE,0,NA,2017-11-30 10:23:34,FALSE,NA,"936178887033262080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AinaPalarea",5,TRUE,FALSE,NA,NA
"1485","RT @catalan4freedom: Esto tambien es culpa de los independentistas? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Espana #Catalonia #Catalunya #Junqueras #Puigdemont @InesArrimadas…",FALSE,0,NA,2017-11-30 10:23:23,FALSE,NA,"936178841680318465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","profEHRBAR",7,TRUE,FALSE,NA,NA
"1486","#catalonia #democracia #democracy #FreedomOfSpeech https://t.co/oxVvEmscXc",FALSE,0,NA,2017-11-30 10:23:00,FALSE,NA,"936178742493409280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nikoline_nik",0,FALSE,FALSE,NA,NA
"1487","@maitepagaza I'd love to hear your thoughts on how Catalan elected leaders like @junqueras are treated by the Spani… https://t.co/WIEgjGd4pq",FALSE,0,"maitepagaza",2017-11-30 10:22:48,TRUE,"935162117690413057","936178694653128704","3351784787","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Ex_European",2,FALSE,FALSE,NA,NA
"1488","RT @CRAIGMURDERHELP: Please also read&amp; share the FB posthttps://t.co/tjJo5U2cLz re #craigmallonmurder #LloretdeMar #Catalonia #Spain &amp; #th…",FALSE,0,NA,2017-11-30 10:22:39,FALSE,NA,"936178654043951104",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",5,TRUE,FALSE,NA,NA
"1489","RT @CRAIGMURDERHELP: Please also read&amp; share the FB posthttps://t.co/tjJo5U2cLz re #craigmallonmurder #LloretdeMar #Catalonia #Spain &amp; #th…",FALSE,0,NA,2017-11-30 10:22:37,FALSE,NA,"936178646930411520",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","kirstydeathhelp",5,TRUE,FALSE,NA,NA
"1490","RT @CRAIGMURDERHELP: Please also read&amp; share the FB posthttps://t.co/tjJo5U2cLz re #craigmallonmurder #LloretdeMar #Catalonia #Spain &amp; #th…",FALSE,0,NA,2017-11-30 10:22:21,FALSE,NA,"936178578366124032",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","SwindleDav",5,TRUE,FALSE,NA,NA
"1491","Please also read&amp; share the FB posthttps://t.co/tjJo5U2cLz re #craigmallonmurder #LloretdeMar #Catalonia #Spain &amp; #thesun @TheSun article",FALSE,5,NA,2017-11-30 10:22:07,FALSE,NA,"936178521323556867",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","CRAIGMURDERHELP",5,FALSE,FALSE,NA,NA
"1492","RT @ecfr: Madrid is inadvertently equating #Catalonia and #Kosovo and, by doing so, revealing itself to be unable to distinguish between le…",FALSE,0,NA,2017-11-30 10:21:26,FALSE,NA,"936178349516476416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CantreBreiniol",4,TRUE,FALSE,NA,NA
"1493","RT @ABalagu: #Catalonia Electoral Commission has banned the yellow colour during electoral period. #FreedomPoliticalPrisoners <ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097> @U…",FALSE,0,NA,2017-11-30 10:20:54,FALSE,NA,"936178214761885696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lescorniflaire",37,TRUE,FALSE,NA,NA
"1494","RT @catalan4freedom: Esto tambien es culpa de los independentistas? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Espana #Catalonia #Catalunya #Junqueras #Puigdemont @InesArrimadas…",FALSE,0,NA,2017-11-30 10:20:15,FALSE,NA,"936178049816649733",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",7,TRUE,FALSE,NA,NA
"1495","RT @catalan4freedom: Esto tambien es culpa de los independentistas? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Espana #Catalonia #Catalunya #Junqueras #Puigdemont @InesArrimadas…",FALSE,0,NA,2017-11-30 10:19:50,FALSE,NA,"936177945193967616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fvillalba89",7,TRUE,FALSE,NA,NA
"1496","Madrid is inadvertently equating #Catalonia and #Kosovo and, by doing so, revealing itself to be unable to distingu… https://t.co/hagbFnwxW4",FALSE,1,NA,2017-11-30 10:19:00,TRUE,NA,"936177737412333573",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ecfr",4,FALSE,FALSE,NA,NA
"1497","RT @Liquid_Borders: Madrid looks set to try and re-centralise Spain &amp; curtail autonomy powers. After #Catalonia, the #Basques will be in th…",FALSE,0,NA,2017-11-30 10:18:16,FALSE,NA,"936177554054107136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uaiartza",5,TRUE,FALSE,NA,NA
"1498","RT @MMontserratDB: Bon dia! #SortidaDelSol darrera els arbres, a Montsant, harmonitzat per #Catalonia d'Isaac Albéniz i connectant la pintu…",FALSE,0,NA,2017-11-30 10:18:13,FALSE,NA,"936177538178658304",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","totsmatinsmon",3,TRUE,FALSE,NA,NA
"1499","RT @fasesdelabolsa: Deleznable lo ocurrido hoy en #Catalonia 
El #CampNou es un campo #Secesionista 
#155Esp <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> Hay que cerralo pues todos s…",FALSE,0,NA,2017-11-30 10:17:49,FALSE,NA,"936177437947416576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fasesdelabolsa",1,TRUE,FALSE,NA,NA
"1500","RT @BCibada: @MattDGSmith <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> Democracy is beautiful. 
Great pictures, thank you!#FreePoliticalPrisoners #Catalonia",FALSE,0,NA,2017-11-30 10:15:54,FALSE,NA,"936176956458110977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MattDGSmith",1,TRUE,FALSE,NA,NA
"1501","Bon dia @Albiol_XG @miqueliceta @InesArrimadas @sanchezcastejon @PPopular @bcnencomu somos muchos... y estamos ahi!… https://t.co/iN1M4jvNHg",FALSE,0,NA,2017-11-30 10:15:47,TRUE,NA,"936176928427593728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mertxesr",0,FALSE,FALSE,NA,NA
"1502","RT @MerciaTpt: Such anger at #Trump by remoaners but they are silent about the democratically elected government of #Catalonia jailed! #dou…",FALSE,0,NA,2017-11-30 10:15:38,FALSE,NA,"936176891068784640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattyJohn66",2,TRUE,FALSE,NA,NA
"1503","RT @ChristinaSNP: @CatalansForYes Spain bans the colour yellow! 
In solidarity with #Catalonia let’s light up the world in yellow. https://…",FALSE,0,NA,2017-11-30 10:15:09,FALSE,NA,"936176767911555072",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Celentanoz",136,TRUE,FALSE,NA,NA
"1504","RT @JanneRiitakorpi: #Catalonia and Spain: a view from the region's backcountry | openDemocracy https://t.co/blIVjbFjU5",FALSE,0,NA,2017-11-30 10:11:56,FALSE,NA,"936175958574403590",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2005montserrat",14,TRUE,FALSE,NA,NA
"1505","In Vilallonga de Ter you have such a breathtaking choice of flower pots. astounding #catalonia",FALSE,0,NA,2017-11-30 10:11:15,FALSE,NA,"936175788046548992",NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","globurl",0,FALSE,FALSE,NA,NA
"1506","RT @ChristinaSNP: @CatalansForYes Spain bans the colour yellow! 
In solidarity with #Catalonia let’s light up the world in yellow. https://…",FALSE,0,NA,2017-11-30 10:10:49,FALSE,NA,"936175679481229312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Ex_European",136,TRUE,FALSE,NA,NA
"1507","RT @ramontremosa: Radios in #Catalan language: audience reaches record high ever, clearly leading marketshare in #Catalonia

Congratulation…",FALSE,0,NA,2017-11-30 10:10:15,FALSE,NA,"936175534488391680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monsamga",92,TRUE,FALSE,NA,NA
"1508","RT @MerciaTpt: Such anger at #Trump by remoaners but they are silent about the democratically elected government of #Catalonia jailed! #dou…",FALSE,0,NA,2017-11-30 10:10:02,FALSE,NA,"936175481384300545",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",2,TRUE,FALSE,NA,NA
"1509","Such anger at #Trump by remoaners but they are silent about the democratically elected government of #Catalonia jailed! #doublestandards",FALSE,1,NA,2017-11-30 10:09:44,FALSE,NA,"936175403089108992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MerciaTpt",2,FALSE,FALSE,NA,NA
"1510","RT StevenTrypsteen: Spanish upbeat economic story continued in 3Q (growth confirmed at 0.8%). Catalan unrest had no… https://t.co/l4lSAXORzE",FALSE,0,NA,2017-11-30 10:09:08,TRUE,NA,"936175253184745472",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","truong40748703",1,FALSE,FALSE,NA,NA
"1511","Bon dia! #SortidaDelSol darrera els arbres, a Montsant, harmonitzat per #Catalonia d'Isaac Albéniz i connectant la… https://t.co/TuDNpXtkWs",FALSE,5,NA,2017-11-30 10:04:26,TRUE,NA,"936174069141123073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MMontserratDB",3,FALSE,FALSE,NA,NA
"1512","RT @Wine_Newz: New classification crucial for Cava since #Catalonia declared independence https://t.co/YEIHVt3gdV https://t.co/QwgEayBkGm",FALSE,0,NA,2017-11-30 10:02:46,FALSE,NA,"936173652239843328",NA,"<a href=""http://Detik.com"" rel=""nofollow"">detikcom for Blackberry</a>","gameovernewz",28,TRUE,FALSE,NA,NA
"1513","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-30 09:59:23,FALSE,NA,"936172800586510336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jllo77",2130,TRUE,FALSE,NA,NA
"1514","Madrid looks set to try and re-centralise Spain &amp; curtail autonomy powers. After #Catalonia, the #Basques will be i… https://t.co/6ElRXg3Q9W",FALSE,1,NA,2017-11-30 09:59:03,TRUE,NA,"936172715802841088",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Liquid_Borders",5,FALSE,FALSE,NA,NA
"1515","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-30 09:57:23,FALSE,NA,"936172297538473985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ciendecine",2130,TRUE,FALSE,NA,NA
"1516","RT @ramontremosa: Radios in #Catalan language: audience reaches record high ever, clearly leading marketshare in #Catalonia

Congratulation…",FALSE,0,NA,2017-11-30 09:54:17,FALSE,NA,"936171518916222976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoanMaria3",92,TRUE,FALSE,NA,NA
"1517","RT @ABalagu: #Catalonia Electoral Commission has banned the yellow colour during electoral period. #FreedomPoliticalPrisoners <ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097> @U…",FALSE,0,NA,2017-11-30 09:54:01,FALSE,NA,"936171450968498176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RQueralt",37,TRUE,FALSE,NA,NA
"1518","RT @CollectiuEmma: #Catalonia and #Spain: a view from the region's backcountry | openDemocracy https://t.co/ArPSrqakEh",FALSE,0,NA,2017-11-30 09:52:08,FALSE,NA,"936170974172639238",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EBPidesign",6,TRUE,FALSE,NA,NA
"1519","RT @moridura: We will never have another #EdinburghAgreement. The path of #indyref2 is being played out for Scotland in #Catalonia. Scotlan…",FALSE,0,NA,2017-11-30 09:52:01,FALSE,NA,"936170948457361408",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",55,TRUE,FALSE,NA,NA
"1520","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-30 09:51:48,FALSE,NA,"936170889883930625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pilarin666",2130,TRUE,FALSE,NA,NA
"1521","RT @moridura: We will never have another #EdinburghAgreement. The path of #indyref2 is being played out for Scotland in #Catalonia. Scotlan…",FALSE,0,NA,2017-11-30 09:51:43,FALSE,NA,"936170869826736128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1962ejg",55,TRUE,FALSE,NA,NA
"1522","Good morning Barcelona<U+2600><U+FE0F>almost winter <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B8><U+008E>©@BarcelonaInfoEN @BarcelonaInfoES @BarcelonaTurism <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>#barcelona… https://t.co/PTvJNhbVE9",FALSE,1,NA,2017-11-30 09:50:15,TRUE,NA,"936170502787387392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StayBarcelonaap",0,FALSE,FALSE,NA,NA
"1523","Rapturous applause in the #Spanish Senate after voting against (PP, PSOE and Cs) the creation of a commission to in… https://t.co/F8JaYbh6Ew",FALSE,0,NA,2017-11-30 09:49:36,TRUE,NA,"936170340115365893",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lameritxell",1,FALSE,FALSE,NA,NA
"1524","RT @edemalglaive: #catalogne : le récit de la folle fuite en avant de Carles Puigdemont #catalonia  https://t.co/SSIoePpn0g",FALSE,0,NA,2017-11-30 09:49:08,FALSE,NA,"936170218975649792",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","mikespoon33",1,TRUE,FALSE,NA,NA
"1525","@docrussjackson @PaulandMary1 @Conservatives Let's see how #Catalonia pans out !! #eu super state of super corrupti… https://t.co/SsAXqbRaZY",FALSE,0,"docrussjackson",2017-11-30 09:47:56,TRUE,"922907960472465409","936169920253120512","2813049204","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carlfletcher15",0,FALSE,FALSE,NA,NA
"1526","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-30 09:47:07,FALSE,NA,"936169714442571777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HuervaSerra",2130,TRUE,FALSE,NA,NA
"1527","Hoy en el @PE_Espana hablan los verdaderos presos políticos y exiliados, los últimos presos políticos de España, pa… https://t.co/VmJ1qe4TO3",FALSE,1,NA,2017-11-30 09:45:29,TRUE,NA,"936169304193748992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lorenatlizan",0,FALSE,FALSE,NA,NA
"1528","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-30 09:44:24,FALSE,NA,"936169027654873088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TDR500",2130,TRUE,FALSE,NA,NA
"1529","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-30 09:44:00,FALSE,NA,"936168927293358081",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MonFor73",2130,TRUE,FALSE,NA,NA
"1530","RT @Albert_Mestre: Rínxols de pop
Octopus curls

#lleida #catalunya #catalonia #pop #octopus #rínxols #curls… https://t.co/7PTMaCn9DV",FALSE,0,NA,2017-11-30 09:41:49,FALSE,NA,"936168378363936768",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",1,TRUE,FALSE,NA,NA
"1531","Rínxols de pop
Octopus curls

#lleida #catalunya #catalonia #pop #octopus #rínxols #curls… https://t.co/7PTMaCn9DV",FALSE,1,NA,2017-11-30 09:41:28,FALSE,NA,"936168290367422464",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Albert_Mestre",1,FALSE,FALSE,"0.616667","41.6167"
"1532","RT @ERC_INTL: 26 MEPs establish the Platform for #EU-#Catalonia Dialogue at the European Parliament and demand #FreePoliticalPrisoners http…",FALSE,0,NA,2017-11-30 09:37:44,FALSE,NA,"936167351132872704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nobape",44,TRUE,FALSE,NA,NA
"1533","RT @_irishrepublic: Brilliant! Just as I expected. #Catalonia responds to fascist diktat. Mellow Yellow, peace and love. #RepublicaCatalana…",FALSE,0,NA,2017-11-30 09:33:28,FALSE,NA,"936166278380834818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordibruno2",32,TRUE,FALSE,NA,NA
"1534","The Senate of the Spain ""democracy"" votes the opening of an investigation commision on Spanish police brutality dur… https://t.co/Y3BeYZztBf",FALSE,52,NA,2017-11-30 09:31:50,TRUE,NA,"936165865585893376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","denterd",98,FALSE,FALSE,NA,NA
"1535","Spanish upbeat economic story continued in 3Q (growth confirmed at 0.8%). Catalan unrest had no impact on these fig… https://t.co/qX8eVLqL4S",FALSE,19,NA,2017-11-30 09:29:20,TRUE,NA,"936165239414034432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StevenTrypsteen",34,FALSE,FALSE,NA,NA
"1536","@MattDGSmith <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> Democracy is beautiful. 
Great pictures, thank you!#FreePoliticalPrisoners #Catalonia",FALSE,1,"MattDGSmith",2017-11-30 09:27:54,FALSE,"936160398121762816","936164877109952518","351907181","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BCibada",1,FALSE,FALSE,NA,NA
"1537","The brave are the young ones! <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7>@ildecuesta #humantowers #castellers #castells #photography #beauty #worldheritage… https://t.co/M2zfe8wblm",FALSE,11,NA,2017-11-30 09:26:28,TRUE,NA,"936164515204554752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","human_towers",4,FALSE,FALSE,NA,NA
"1538","RT @ABalagu: #Catalonia Electoral Commission has banned the yellow colour during electoral period. #FreedomPoliticalPrisoners <ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097><ed><U+00A0><U+00BC><ed><U+00BE><U+0097> @U…",FALSE,0,NA,2017-11-30 09:25:04,FALSE,NA,"936164162828406784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lantoniola",37,TRUE,FALSE,NA,NA
"1539","RT @ERC_INTL: 26 MEPs establish the Platform for #EU-#Catalonia Dialogue at the European Parliament and demand #FreePoliticalPrisoners http…",FALSE,0,NA,2017-11-30 09:24:20,FALSE,NA,"936163980565008384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HotmaiPeries",44,TRUE,FALSE,NA,NA
"1540","A group of deputies of EU has reported that de Spanish government didn't alow them to visit the political prisoners… https://t.co/PnXtjhRXx8",FALSE,5,NA,2017-11-30 09:23:21,TRUE,NA,"936163732836663297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Carme_Almarza",6,FALSE,FALSE,NA,NA
"1541","RT @marccasals_: #vote for #democaracy and #freedom or #Dictatorship #21D #catalonia #decides I vote for #cataloniaindependence #violence n…",FALSE,0,NA,2017-11-30 09:23:12,FALSE,NA,"936163694333104128",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",1,TRUE,FALSE,NA,NA
"1542","RT @ERC_INTL: 26 MEPs establish the Platform for #EU-#Catalonia Dialogue at the European Parliament and demand #FreePoliticalPrisoners http…",FALSE,0,NA,2017-11-30 09:23:02,FALSE,NA,"936163653015015424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JepRamon",44,TRUE,FALSE,NA,NA
"1543","#vote for #democaracy and #freedom or #Dictatorship #21D #catalonia #decides I vote for #cataloniaindependence #violence never again!",FALSE,0,NA,2017-11-30 09:22:42,FALSE,NA,"936163568134905856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marccasals_",1,FALSE,FALSE,NA,NA
"1544","RT @EA_CoR: .@EA_CoR President @KarlVanlouwe  meeting @jordisolef on the eve of #CoRplenary to discuss #Catalonia and reiterating the call…",FALSE,0,NA,2017-11-30 09:22:23,FALSE,NA,"936163490603192320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MairiGougeon",38,TRUE,FALSE,NA,NA
"1545","""We've also a very big problem with the justice, in Spain"", @josebove 
#Catalonia #Catalunya 
https://t.co/0ivsGnKvsf",FALSE,2,NA,2017-11-30 09:21:35,FALSE,NA,"936163289461149697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annaballart",0,FALSE,FALSE,NA,NA
"1546","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-30 09:21:21,FALSE,NA,"936163228371095552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ibergada",2130,TRUE,FALSE,NA,NA
"1547","RT @MattDGSmith: A million people descended on #Barcelona and I was one of them - coverage of the pro-independence protests #Catalonia #Cat…",FALSE,0,NA,2017-11-30 09:20:12,FALSE,NA,"936162938175590400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","montseratcb",2,TRUE,FALSE,NA,NA
"1548","RT @ChristinaSNP: @CatalansForYes Spain bans the colour yellow! 
In solidarity with #Catalonia let’s light up the world in yellow. https://…",FALSE,0,NA,2017-11-30 09:19:19,FALSE,NA,"936162718880497664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mediate4ueu",136,TRUE,FALSE,NA,NA
"1549","RT @varvara_g: Cannot exhibit an artwork out side of museum because it contains YELLOW! This is the level of #CONTROL in #Catalonia right n…",FALSE,0,NA,2017-11-30 09:17:12,FALSE,NA,"936162183326715904",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",1,TRUE,FALSE,NA,NA
"1550","Cannot exhibit an artwork out side of museum because it contains YELLOW! This is the level of #CONTROL in… https://t.co/II0TQzkKMv",FALSE,3,NA,2017-11-30 09:16:43,TRUE,NA,"936162063189270529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","varvara_g",1,FALSE,FALSE,NA,NA
"1551","RT @ramontremosa: Radios in #Catalan language: audience reaches record high ever, clearly leading marketshare in #Catalonia

Congratulation…",FALSE,0,NA,2017-11-30 09:15:12,FALSE,NA,"936161682849660928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","linuxnow",92,TRUE,FALSE,NA,NA
"1552","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-30 09:14:52,FALSE,NA,"936161597185196032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadocLeonard",2130,TRUE,FALSE,NA,NA
